,well,BHP,Fluid_oldest,Fluid_lowest,Fluid_median
9,MPI-20,480,535.547515740955,501.482342846229,500.5413756079549
9,MPI-20,490,509.8326274914143,477.403130402181,476.50734471487567
9,MPI-20,500,483.6647132432032,452.89970809345044,452.04989993246693
9,MPI-20,510,457.0437729963215,427.97207592003724,427.1690412607284
9,MPI-20,520,429.9698067507689,402.62023388194126,401.86476869966
9,MPI-20,530,402.442814506546,376.8441819791629,376.13708224926205
9,MPI-20,540,374.4627962636523,350.6439202117017,349.9859819095342
9,MPI-20,550,346.02975202208796,324.01944857955783,323.4114676804766
9,MPI-20,560,317.1436817818533,296.9707670827316,296.4135395620895
9,MPI-20,570,287.8045855429476,269.49787572122244,268.9921975543724
9,MPI-20,580,258.0124633053715,241.60077449503072,241.14744165732563
9,MPI-20,590,227.767315069125,213.27946340415662,212.87927187094937
9,MPI-20,600,197.0691408342076,184.5339424485996,184.18768819524308
9,MPI-20,610,165.91794060061966,155.36421162836,155.07269063020715
9,MPI-20,620,134.31371436836108,125.77027094343778,125.53427917584145
9,MPI-20,630,102.25646213743214,95.75212039383315,95.57245383214624
9,MPI-20,640,69.74618390783228,65.30975997954559,65.18721459912102
9,MPI-20,650,36.78287967956191,34.443189700575495,34.37856147676615
9,MPI-20,660,3.366549452621038,3.1524095569228705,3.1464944650816484
10,MPI-27,0,1621.9107010045716,1621.9107010045716,1747.1073585934364
10,MPI-27,10,1616.8519153693578,1616.8519153693578,1741.6580810201676
10,MPI-27,20,1611.2302606787657,1611.2302606787657,1735.6024860534894
10,MPI-27,30,1605.045736932795,1605.045736932795,1728.9405736934016
10,MPI-27,40,1598.2983441314461,1598.2983441314461,1721.6723439399043
10,MPI-27,50,1590.9880822747186,1590.9880822747186,1713.7977967929974
10,MPI-27,60,1583.1149513626124,1583.1149513626124,1705.3169322526803
10,MPI-27,70,1574.6789513951283,1574.6789513951283,1696.2297503189543
10,MPI-27,80,1565.6800823722654,1565.6800823722654,1686.5362509918184
10,MPI-27,90,1556.1183442940242,1556.1183442940242,1676.236434271273
10,MPI-27,100,1545.9937371604046,1545.9937371604046,1665.3303001573183
10,MPI-27,110,1535.3062609714063,1535.3062609714063,1653.8178486499537
10,MPI-27,120,1524.0559157270297,1524.0559157270297,1641.6990797491796
10,MPI-27,130,1512.2427014272748,1512.2427014272748,1628.973993454996
10,MPI-27,140,1499.8666180721414,1499.8666180721414,1615.6425897674026
10,MPI-27,150,1486.9276656616294,1486.9276656616294,1601.7048686863995
10,MPI-27,160,1473.4258441957388,1473.4258441957388,1587.1608302119869
10,MPI-27,170,1459.3611536744702,1459.3611536744702,1572.010474344165
10,MPI-27,180,1444.733594097823,1444.733594097823,1556.2538010829333
10,MPI-27,190,1429.5431654657973,1429.5431654657973,1539.890810428292
10,MPI-27,200,1413.7898677783933,1413.7898677783933,1522.9215023802412
10,MPI-27,210,1397.4737010356107,1397.4737010356107,1505.3458769387807
10,MPI-27,220,1380.5946652374498,1380.5946652374498,1487.1639341039108
10,MPI-27,230,1363.1527603839104,1363.1527603839104,1468.3756738756313
10,MPI-27,240,1345.1479864749926,1345.1479864749926,1448.981096253942
10,MPI-27,250,1326.5803435106961,1326.5803435106961,1428.9802012388432
10,MPI-27,260,1307.4498314910215,1307.4498314910215,1408.3729888303349
10,MPI-27,270,1287.7564504159684,1287.7564504159684,1387.159459028417
10,MPI-27,280,1267.5002002855367,1267.5002002855367,1365.3396118330893
10,MPI-27,290,1246.6810810997267,1246.6810810997267,1342.9134472443523
10,MPI-27,300,1225.299092858538,1225.299092858538,1319.8809652622053
10,MPI-27,310,1203.3542355619713,1203.3542355619713,1296.2421658866492
10,MPI-27,320,1180.846509210026,1180.846509210026,1271.9970491176834
10,MPI-27,330,1157.775913802702,1157.775913802702,1247.1456149553078
10,MPI-27,340,1134.1424493399998,1134.1424493399998,1221.687863399523
10,MPI-27,350,1109.9461158219192,1109.9461158219192,1195.6237944503282
10,MPI-27,360,1085.1869132484599,1085.1869132484599,1168.9534081077238
10,MPI-27,370,1059.8648416196224,1059.8648416196224,1141.67670437171
10,MPI-27,380,1033.979900935406,1033.979900935406,1113.7936832422863
10,MPI-27,390,1007.5320911958119,1007.5320911958119,1085.3043447194534
10,MPI-27,400,980.521412400839,980.521412400839,1056.208688803211
10,MPI-27,410,952.9478645504875,952.9478645504875,1026.5067154935587
10,MPI-27,420,924.8114476447578,924.8114476447578,996.1984247904969
10,MPI-27,430,896.1121616836496,896.1121616836496,965.2838166940256
10,MPI-27,440,866.8500066671628,866.8500066671628,933.7628912041446
10,MPI-27,450,837.024982595298,837.024982595298,901.6356483208542
10,MPI-27,460,806.6370894680542,806.6370894680542,868.902088044154
10,MPI-27,470,775.6863272854324,775.6863272854324,835.5622103740444
10,MPI-27,480,744.1726960474317,744.1726960474317,801.6160153105247
10,MPI-27,490,712.0961957540529,712.0961957540529,767.0635028535959
10,MPI-27,500,679.4568264052956,679.4568264052956,731.9046730032575
10,MPI-27,510,646.25458800116,646.25458800116,696.1395257595095
10,MPI-27,520,612.4894805416457,612.4894805416457,659.7680611223518
10,MPI-27,530,578.1615040267533,578.1615040267533,622.7902790917847
10,MPI-27,540,543.2706584564824,543.2706584564824,585.206179667808
10,MPI-27,550,507.81694383083254,507.81694383083254,547.0157628504213
10,MPI-27,560,471.80036014980493,471.80036014980493,508.21902863962566
10,MPI-27,570,435.2209074133981,435.2209074133981,468.81597703541956
10,MPI-27,580,398.07858562161346,398.07858562161346,428.80660803780455
10,MPI-27,590,360.3733947744499,360.3733947744499,388.1909216467795
10,MPI-27,600,322.1053348719084,322.1053348719084,346.96891786234534
10,MPI-27,610,283.2744059139881,283.2744059139881,305.1405966845013
10,MPI-27,620,243.88060790068974,243.88060790068974,262.70595811324796
10,MPI-27,630,203.92394083201265,203.92394083201265,219.66500214858476
10,MPI-27,640,163.40440470795738,163.40440470795738,176.01772879051228
10,MPI-27,650,122.32199952852325,122.32199952852325,131.76413803902972
10,MPI-27,660,80.67672529371112,80.67672529371112,86.90422989413806
10,MPI-27,670,38.4685820035201,38.4685820035201,41.438004355836334
11,MPI-29,0,2553.3007538474717,2461.6973781374304,2704.0728391451
11,MPI-29,10,2547.2196052128343,2455.8343995488744,2697.6325994557687
11,MPI-29,20,2540.608508984764,2449.4604860070676,2690.631118834905
11,MPI-29,30,2533.4674651632613,2442.5756375120095,2683.0683972825095
11,MPI-29,40,2525.7964737483267,2435.1798540637005,2674.944434798582
11,MPI-29,50,2517.595534739959,2427.2731356621402,2666.2592313831224
11,MPI-29,60,2508.8646481381593,2418.855482307329,2657.0127870361302
11,MPI-29,70,2499.603813942927,2409.926893999267,2647.2051017576064
11,MPI-29,80,2489.813032154262,2400.487370737954,2636.8361755475503
11,MPI-29,90,2479.4923027721647,2390.536912523389,2625.906008405962
11,MPI-29,100,2468.641625796635,2380.0755193555738,2614.4146003328415
11,MPI-29,110,2457.2610012276728,2369.1031912345074,2602.361951328189
11,MPI-29,120,2445.3504290652777,2357.61992816019,2589.7480613920043
11,MPI-29,130,2432.9099093094505,2345.6257301326214,2576.5729305242876
11,MPI-29,140,2419.939441960191,2333.1205971518016,2562.8365587250387
11,MPI-29,150,2406.439027017499,2320.104529217731,2548.538945994258
11,MPI-29,160,2392.408664481374,2306.577526330409,2533.6800923319447
11,MPI-29,170,2377.8483543518173,2292.5395884898367,2518.2599977380996
11,MPI-29,180,2362.7580966288274,2277.9907156960126,2502.278662212722
11,MPI-29,190,2347.1378913124054,2262.9309079489376,2485.7360857558124
11,MPI-29,200,2330.987738402551,2247.3601652486113,2468.6322683673707
11,MPI-29,210,2314.3076378992637,2231.278487595034,2450.9672100473963
11,MPI-29,220,2297.0975898025445,2214.6858749882063,2432.7409107958906
11,MPI-29,230,2279.3575941123927,2197.582327428127,2413.9533706128523
11,MPI-29,240,2261.0876508288084,2179.967844914797,2394.6045894982826
11,MPI-29,250,2242.2877599517915,2161.8424274482154,2374.69456745218
11,MPI-29,260,2222.957921481342,2143.206075028383,2354.2233044745453
11,MPI-29,270,2203.09813541746,2124.0587876552995,2333.1908005653786
11,MPI-29,280,2182.708401760146,2104.400565328965,2311.5970557246796
11,MPI-29,290,2161.7887205093994,2084.2314080493798,2289.442069952449
11,MPI-29,300,2140.33909166522,2063.551315816543,2266.725843248686
11,MPI-29,310,2118.3595152276084,2042.3602886304557,2243.448375613391
11,MPI-29,320,2095.849991196564,2020.658326491117,2219.6096670465636
11,MPI-29,330,2072.8105195720877,1998.4454293985268,2195.209717548204
11,MPI-29,340,2049.241100354179,1975.721597352686,2170.2485271183123
11,MPI-29,350,2025.141733542837,1952.4868303535943,2144.7260957568888
11,MPI-29,360,2000.512419138063,1928.7411284012512,2118.642423463933
11,MPI-29,370,1975.3531571398564,1904.4844914956573,2091.9975102394446
11,MPI-29,380,1949.6639475482177,1879.7169196368122,2064.791356083425
11,MPI-29,390,1923.4447903631465,1854.4384128247164,2037.0239609958728
11,MPI-29,400,1896.6956855846427,1828.6489710593692,2008.6953249767885
11,MPI-29,410,1869.4166332127063,1802.348594340771,1979.805448026172
11,MPI-29,420,1841.6076332473374,1775.5372826689215,1950.3543301440232
11,MPI-29,430,1813.268685688536,1748.215036043821,1920.3419713303424
11,MPI-29,440,1784.3997905363024,1720.3818544654698,1889.7683715851294
11,MPI-29,450,1755.000947790636,1692.0377379338674,1858.6335309083845
11,MPI-29,460,1725.0721574515374,1663.1826864490138,1826.9374493001073
11,MPI-29,470,1694.6134195190061,1633.8167000109092,1794.680126760298
11,MPI-29,480,1663.6247339930424,1603.9397786195534,1761.8615632889566
11,MPI-29,490,1632.1061008736465,1573.551922274947,1728.481758886083
11,MPI-29,500,1600.057520160818,1542.6531309770892,1694.5407135516775
11,MPI-29,510,1567.478991854557,1511.2434047259803,1660.0384272857398
11,MPI-29,520,1534.3705159548635,1479.3227435216204,1624.9749000882698
11,MPI-29,530,1500.7320924617375,1446.8911473640094,1589.3501319592676
11,MPI-29,540,1466.5637213751788,1413.9486162531473,1553.1641228987332
11,MPI-29,550,1431.865402695188,1380.4951501890343,1516.416872906667
11,MPI-29,560,1396.6371364217646,1346.5307491716703,1479.1083819830685
11,MPI-29,570,1360.878922554909,1312.0554132010554,1441.2386501279384
11,MPI-29,580,1324.5907610946206,1277.0691422771893,1402.8076773412754
11,MPI-29,590,1287.7726520408999,1241.5719364000718,1363.8154636230804
11,MPI-29,600,1250.4245953937466,1205.5637955697034,1324.2620089733537
11,MPI-29,610,1212.546591153161,1169.0447197860842,1284.1473133920945
11,MPI-29,620,1174.1386393191428,1132.0147090492137,1243.4713768793033
11,MPI-29,630,1135.2007398916921,1094.4737633590923,1202.23419943498
11,MPI-29,640,1095.7328928708084,1056.4218827157192,1160.4357810591239
11,MPI-29,650,1055.735098256493,1017.8590671190958,1118.0761217517365
11,MPI-29,660,1015.2073560487449,978.785316569221,1075.1552215128165
11,MPI-29,670,974.1496662475647,939.2006310660955,1031.673080342365
11,MPI-29,680,932.5620288529514,899.1050106097184,987.6296982403805
11,MPI-29,690,890.4444438649062,858.4984552000909,943.0250752068647
11,MPI-29,700,847.7969112834281,817.3809648372118,897.8592112418163
11,MPI-29,710,804.6194311085178,775.7525395210819,852.1321063452359
11,MPI-29,720,760.9120033401747,733.6131792517007,805.8437605171231
11,MPI-29,730,716.6746279783998,690.9628840290691,758.994173757479
11,MPI-29,740,671.9073050231912,647.801653853185,711.5833460663011
11,MPI-29,750,626.610034474551,604.129488724051,663.6112774435924
11,MPI-29,760,580.7828163324783,559.9463886416659,615.0779678893514
11,MPI-29,770,534.4256505969731,515.2523536060296,565.9834174035782
11,MPI-29,780,487.5385372680355,470.04738361714215,516.3276259862728
11,MPI-29,790,440.12147634566526,424.33147867500367,466.1105936374352
11,MPI-29,800,392.1744678298628,378.10463877961433,415.3323203570658
11,MPI-29,810,343.6975117206278,331.3668639309739,363.99280614516414
11,MPI-29,820,294.6906080179603,284.11815412908237,312.09205100173034
11,MPI-29,830,245.15375672185974,236.35850937393914,259.63005492676376
11,MPI-29,840,195.08695783232747,188.08792966554566,206.60681792026585
11,MPI-29,850,144.4902113493624,139.30641500390078,153.02233998223545
11,MPI-29,860,93.36351727296481,90.0139653890048,98.8766211126729
11,MPI-29,870,41.70687560313498,40.21058082085797,44.16966131157843
12,MPI-31,0,2779.1870121233464,2779.1870121233464,4076.5270422745043
12,MPI-31,10,2773.1426943290135,2773.1426943290135,4067.6612031520503
12,MPI-31,20,2766.613862082229,2766.613862082229,4058.0846755227863
12,MPI-31,30,2759.6005153829933,2759.6005153829933,4047.797459386713
12,MPI-31,40,2752.102654231305,2752.102654231305,4036.799554743828
12,MPI-31,50,2744.120278627166,2744.120278627166,4025.0909615941346
12,MPI-31,60,2735.6533885705753,2735.6533885705753,4012.671679937631
12,MPI-31,70,2726.7019840615335,2726.7019840615335,3999.5417097743175
12,MPI-31,80,2717.2660651000397,2717.2660651000397,3985.7010511041935
12,MPI-31,90,2707.3456316860943,2707.3456316860943,3971.1497039272604
12,MPI-31,100,2696.9406838196974,2696.9406838196974,3955.8876682435166
12,MPI-31,110,2686.051221500849,2686.051221500849,3939.9149440529627
12,MPI-31,120,2674.6772447295493,2674.6772447295493,3923.2315313555996
12,MPI-31,130,2662.8187535057978,2662.8187535057978,3905.837430151426
12,MPI-31,140,2650.4757478295946,2650.4757478295946,3887.732640440443
12,MPI-31,150,2637.6482277009404,2637.6482277009404,3868.91716222265
12,MPI-31,160,2624.336193119834,2624.336193119834,3849.3909954980463
12,MPI-31,170,2610.5396440862764,2610.5396440862764,3829.154140266633
12,MPI-31,180,2596.2585806002676,2596.2585806002676,3808.20659652841
12,MPI-31,190,2581.4930026618067,2581.4930026618067,3786.548364283377
12,MPI-31,200,2566.2429102708943,2566.2429102708943,3764.179443531534
12,MPI-31,210,2550.508303427531,2550.508303427531,3741.0998342728817
12,MPI-31,220,2534.2891821317157,2534.2891821317157,3717.3095365074187
12,MPI-31,230,2517.585546383448,2517.585546383448,3692.8085502351455
12,MPI-31,240,2500.39739618273,2500.39739618273,3667.5968754560627
12,MPI-31,250,2482.7247315295604,2482.7247315295604,3641.67451217017
12,MPI-31,260,2464.5675524239387,2464.5675524239387,3615.041460377468
12,MPI-31,270,2445.925858865866,2445.925858865866,3587.697720077955
12,MPI-31,280,2426.799650855341,2426.799650855341,3559.6432912716327
12,MPI-31,290,2407.188928392365,2407.188928392365,3530.8781739585006
12,MPI-31,300,2387.0936914769377,2387.0936914769377,3501.4023681385584
12,MPI-31,310,2366.5139401090582,2366.5139401090582,3471.215873811805
12,MPI-31,320,2345.4496742887272,2345.4496742887272,3440.318690978243
12,MPI-31,330,2323.900894015945,2323.900894015945,3408.710819637871
12,MPI-31,340,2301.8675992907115,2301.8675992907115,3376.392259790689
12,MPI-31,350,2279.3497901130263,2279.3497901130263,3343.363011436697
12,MPI-31,360,2256.347466482889,2256.347466482889,3309.6230745758944
12,MPI-31,370,2232.8606284003004,2232.8606284003004,3275.172449208282
12,MPI-31,380,2208.889275865261,2208.889275865261,3240.0111353338607
12,MPI-31,390,2184.433408877769,2184.433408877769,3204.1391329526286
12,MPI-31,400,2159.493027437826,2159.493027437826,3167.556442064587
12,MPI-31,410,2134.0681315454317,2134.0681315454317,3130.263062669735
12,MPI-31,420,2108.1587212005857,2108.1587212005857,3092.2589947680735
12,MPI-31,430,2081.764796403288,2081.764796403288,3053.544238359602
12,MPI-31,440,2054.8863571535385,2054.8863571535385,3014.11879344432
12,MPI-31,450,2027.523403451338,2027.523403451338,2973.9826600222286
12,MPI-31,460,1999.6759352966858,1999.6759352966858,2933.135838093327
12,MPI-31,470,1971.343952689582,1971.343952689582,2891.578327657616
12,MPI-31,480,1942.5274556300267,1942.5274556300267,2849.3101287150944
12,MPI-31,490,1913.2264441180196,1913.2264441180196,2806.331241265763
12,MPI-31,500,1883.4409181535611,1883.4409181535611,2762.6416653096217
12,MPI-31,510,1853.1708777366512,1853.1708777366512,2718.2414008466703
12,MPI-31,520,1822.4163228672896,1822.4163228672896,2673.1304478769093
12,MPI-31,530,1791.1772535454768,1791.1772535454768,2627.308806400338
12,MPI-31,540,1759.453669771212,1759.453669771212,2580.776476416957
12,MPI-31,550,1727.2455715444964,1727.2455715444964,2533.533457926767
12,MPI-31,560,1694.5529588653283,1694.5529588653283,2485.5797509297654
12,MPI-31,570,1661.3758317337092,1661.3758317337092,2436.9153554259547
12,MPI-31,580,1627.7141901496382,1627.7141901496382,2387.5402714153333
12,MPI-31,590,1593.568034113116,1593.568034113116,2337.4544988979032
12,MPI-31,600,1558.9373636241423,1558.9373636241423,2286.6580378736626
12,MPI-31,610,1523.8221786827169,1523.8221786827169,2235.150888342612
12,MPI-31,620,1488.2224792888396,1488.2224792888396,2182.933050304751
12,MPI-31,630,1452.1382654425113,1452.1382654425113,2130.0045237600802
12,MPI-31,640,1415.5695371437316,1415.5695371437316,2076.3653087086004
12,MPI-31,650,1378.5162943924997,1378.5162943924997,2022.0154051503096
12,MPI-31,660,1340.9785371888165,1340.9785371888165,1966.9548130852093
12,MPI-31,670,1302.9562655326822,1302.9562655326822,1911.1835325132993
12,MPI-31,680,1264.4494794240961,1264.4494794240961,1854.701563434579
12,MPI-31,690,1225.4581788630583,1225.4581788630583,1797.508905849049
12,MPI-31,700,1185.9823638495689,1185.9823638495689,1739.6055597567083
12,MPI-31,710,1146.0220343836284,1146.0220343836284,1680.9915251575585
12,MPI-31,720,1105.5771904652358,1105.5771904652358,1621.6668020515986
12,MPI-31,730,1064.6478320943918,1064.6478320943918,1561.6313904388282
12,MPI-31,740,1023.2339592710965,1023.2339592710965,1500.8852903192485
12,MPI-31,750,981.3355719953498,981.3355719953498,1439.428501692859
12,MPI-31,760,938.952670267151,938.952670267151,1377.2610245596588
12,MPI-31,770,896.085254086501,896.085254086501,1314.3828589196492
12,MPI-31,780,852.7333234533993,852.7333234533993,1250.7940047728293
12,MPI-31,790,808.8968783678465,808.8968783678465,1186.4944621192
12,MPI-31,800,764.5759188298418,764.5759188298418,1121.4842309587605
12,MPI-31,810,719.7704448393855,719.7704448393855,1055.763311291511
12,MPI-31,820,674.4804563964781,674.4804563964781,989.3317031174518
12,MPI-31,830,628.7059535011188,628.7059535011188,922.1894064365823
12,MPI-31,840,582.4469361533075,582.4469361533075,854.3364212489024
12,MPI-31,850,535.7034043530455,535.7034043530455,785.7727475544135
12,MPI-31,860,488.47535810033145,488.47535810033145,716.4983853531141
12,MPI-31,870,440.7627973951663,440.7627973951663,646.5133346450053
12,MPI-31,880,392.5657222375492,392.5657222375492,575.8175954300862
12,MPI-31,890,343.8841326274803,343.8841326274803,504.4111677083566
12,MPI-31,900,294.7180285649605,294.7180285649605,432.2940514798179
12,MPI-31,910,245.0674100499891,245.0674100499891,359.4662467444693
12,MPI-31,920,194.9322770825659,194.9322770825659,285.9277535023103
12,MPI-31,930,144.3126296626911,144.3126296626911,211.67857175334132
12,MPI-31,940,93.2084677903648,93.2084677903648,136.71870149756242
12,MPI-31,950,41.61979146558725,41.61979146558725,61.04814273497403
13,MPI-33,0,2496.9910016602703,2496.9910016602703,3404.6204723739424
13,MPI-33,10,2492.0730633898406,2492.0730633898406,3397.914916244087
13,MPI-33,20,2486.7954952641694,2486.7954952641694,3390.719008660495
13,MPI-33,30,2481.158297283256,2481.158297283256,3383.0327496231653
13,MPI-33,40,2475.161469447102,2475.161469447102,3374.856139132099
13,MPI-33,50,2468.8050117557054,2468.8050117557054,3366.1891771872956
13,MPI-33,60,2462.0889242090675,2462.0889242090675,3357.031863788755
13,MPI-33,70,2455.0132068071875,2455.0132068071875,3347.3841989364764
13,MPI-33,80,2447.5778595500665,2447.5778595500665,3337.2461826304616
13,MPI-33,90,2439.7828824377034,2439.7828824377034,3326.6178148707095
13,MPI-33,100,2431.6282754700987,2431.6282754700987,3315.49909565722
13,MPI-33,110,2423.1140386472525,2423.1140386472525,3303.890024989994
13,MPI-33,120,2414.2401719691643,2414.2401719691643,3291.79060286903
13,MPI-33,130,2405.006675435835,2405.006675435835,3279.2008292943297
13,MPI-33,140,2395.4135490472636,2395.4135490472636,3266.1207042658916
13,MPI-33,150,2385.4607928034507,2385.4607928034507,3252.5502277837168
13,MPI-33,160,2375.148406704396,2375.148406704396,3238.4893998478046
13,MPI-33,170,2364.4763907500997,2364.4763907500997,3223.9382204581557
13,MPI-33,180,2353.444744940562,2353.444744940562,3208.8966896147695
13,MPI-33,190,2342.0534692757824,2342.0534692757824,3193.364807317646
13,MPI-33,200,2330.302563755761,2330.302563755761,3177.3425735667856
13,MPI-33,210,2318.1920283804984,2318.1920283804984,3160.829988362188
13,MPI-33,220,2305.721863149994,2305.721863149994,3143.827051703853
13,MPI-33,230,2292.8920680642477,2292.8920680642477,3126.333763591781
13,MPI-33,240,2279.70264312326,2279.70264312326,3108.350124025972
13,MPI-33,250,2266.1535883270303,2266.1535883270303,3089.876133006426
13,MPI-33,260,2252.244903675559,2252.244903675559,3070.9117905331427
13,MPI-33,270,2237.976589168846,2237.976589168846,3051.4570966061224
13,MPI-33,280,2223.3486448068916,2223.3486448068916,3031.5120512253648
13,MPI-33,290,2208.3610705896954,2208.3610705896954,3011.0766543908703
13,MPI-33,300,2193.0138665172576,2193.0138665172576,2990.1509061026386
13,MPI-33,310,2177.3070325895783,2177.3070325895783,2968.7348063606696
13,MPI-33,320,2161.2405688066574,2161.2405688066574,2946.828355164964
13,MPI-33,330,2144.8144751684945,2144.8144751684945,2924.4315525155203
13,MPI-33,340,2128.02875167509,2128.02875167509,2901.5443984123403
13,MPI-33,350,2110.8833983264435,2110.8833983264435,2878.1668928554227
13,MPI-33,360,2093.378415122556,2093.378415122556,2854.2990358447682
13,MPI-33,370,2075.5138020634267,2075.5138020634267,2829.9408273803765
13,MPI-33,380,2057.2895591490555,2057.2895591490555,2805.092267462248
13,MPI-33,390,2038.7056863794428,2038.7056863794428,2779.753356090382
13,MPI-33,400,2019.762183754588,2019.762183754588,2753.9240932647785
13,MPI-33,410,2000.4590512744921,2000.4590512744921,2727.6044789854386
13,MPI-33,420,1980.7962889391545,1980.7962889391545,2700.7945132523614
13,MPI-33,430,1960.7738967485752,1960.7738967485752,2673.4941960655474
13,MPI-33,440,1940.391874702754,1940.391874702754,2645.7035274249956
13,MPI-33,450,1919.6502228016914,1919.6502228016914,2617.422507330707
13,MPI-33,460,1898.548941045387,1898.548941045387,2588.651135782681
13,MPI-33,470,1877.088029433841,1877.088029433841,2559.3894127809185
13,MPI-33,480,1855.2674879670533,1855.2674879670533,2529.6373383254186
13,MPI-33,490,1833.0873166450237,1833.0873166450237,2499.394912416181
13,MPI-33,500,1810.5475154677529,1810.5475154677529,2468.662135053207
13,MPI-33,510,1787.6480844352402,1787.6480844352402,2437.4390062364955
13,MPI-33,520,1764.3890235474862,1764.3890235474862,2405.7255259660474
13,MPI-33,530,1740.77033280449,1740.77033280449,2373.5216942418615
13,MPI-33,540,1716.7920122062521,1716.7920122062521,2340.827511063939
13,MPI-33,550,1692.454061752773,1692.454061752773,2307.642976432279
13,MPI-33,560,1667.7564814440523,1667.7564814440523,2273.9680903468825
13,MPI-33,570,1642.6992712800895,1642.6992712800895,2239.802852807748
13,MPI-33,580,1617.2824312608852,1617.2824312608852,2205.1472638148766
13,MPI-33,590,1591.5059613864391,1591.5059613864391,2170.001323368268
13,MPI-33,600,1565.369861656752,1565.369861656752,2134.365031467923
13,MPI-33,610,1538.8741320718223,1538.8741320718223,2098.23838811384
13,MPI-33,620,1512.0187726316515,1512.0187726316515,2061.6213933060203
13,MPI-33,630,1484.803783336239,1484.803783336239,2024.5140470444635
13,MPI-33,640,1457.229164185585,1457.229164185585,1986.9163493291699
13,MPI-33,650,1429.2949151796888,1429.2949151796888,1948.8283001601385
13,MPI-33,660,1401.0010363185513,1401.0010363185513,1910.2498995373703
13,MPI-33,670,1372.347527602172,1372.347527602172,1871.181147460865
13,MPI-33,680,1343.3343890305512,1343.3343890305512,1831.6220439306223
13,MPI-33,690,1313.9616206036885,1313.9616206036885,1791.5725889466428
13,MPI-33,700,1284.2292223215843,1284.2292223215843,1751.032782508926
13,MPI-33,710,1254.1371941842385,1254.1371941842385,1710.002624617472
13,MPI-33,720,1223.6855361916512,1223.6855361916512,1668.4821152722816
13,MPI-33,730,1192.8742483438218,1192.8742483438218,1626.4712544733532
13,MPI-33,740,1161.7033306407513,1161.7033306407513,1583.9700422206884
13,MPI-33,750,1130.1727830824386,1130.1727830824386,1540.9784785142856
13,MPI-33,760,1098.2826056688843,1098.2826056688843,1497.4965633541458
13,MPI-33,770,1066.0327984000885,1066.0327984000885,1453.5242967402692
13,MPI-33,780,1033.4233612760515,1033.4233612760515,1409.0616786726564
13,MPI-33,790,1000.4542942967722,1000.4542942967722,1364.1087091513052
13,MPI-33,800,967.1255974622511,967.1255974622511,1318.6653881762168
13,MPI-33,810,933.4372707724889,933.4372707724889,1272.731715747392
13,MPI-33,820,899.3893142274846,899.3893142274846,1226.3076918648296
13,MPI-33,830,864.9817278272392,864.9817278272392,1179.3933165285307
13,MPI-33,840,830.2145115717516,830.2145115717516,1131.988589738494
13,MPI-33,850,795.0876654610228,795.0876654610228,1084.0935114947208
13,MPI-33,860,759.6011894950519,759.6011894950519,1035.7080817972098
13,MPI-33,870,723.7550836738393,723.7550836738393,986.8323006459617
13,MPI-33,880,687.5493479973851,687.5493479973851,937.4661680409766
13,MPI-33,890,650.9839824656898,650.9839824656898,887.609683982255
13,MPI-33,900,614.0589870787524,614.0589870787524,837.2628484697957
13,MPI-33,910,576.7743618365731,576.7743618365731,786.4256615035991
13,MPI-33,920,539.1301067391523,539.1301067391523,735.0981230836657
13,MPI-33,930,501.12622178649013,501.12622178649013,683.2802332099952
13,MPI-33,940,462.76270697858615,462.76270697858615,630.9719918825875
13,MPI-33,950,424.03956231544004,424.03956231544004,578.1733991014422
13,MPI-33,960,384.9567877970533,384.9567877970533,524.884454866561
13,MPI-33,970,345.51438342342425,345.51438342342425,471.10515917794186
13,MPI-33,980,305.7123491945531,305.7123491945531,416.83551203558494
13,MPI-33,990,265.550685110441,265.550685110441,362.07551343949194
13,MPI-33,1000,225.02939117108738,225.02939117108738,306.825163389662
13,MPI-33,1010,184.1484673764917,184.1484673764917,251.08446188609437
13,MPI-33,1020,142.907913726654,142.907913726654,194.8534089287891
13,MPI-33,1030,101.30773022157561,101.30773022157561,138.13200451774804
13,MPI-33,1040,59.34791686125487,59.34791686125487,80.92024865296894
13,MPI-33,1050,17.02847364569236,17.02847364569236,23.218141334452532
14,MPI-36,0,5105.916905083137,5105.916905083137,5295.686491208297
14,MPI-36,10,5094.347584227897,5094.347584227897,5283.6871779988405
14,MPI-36,20,5081.815156537673,5081.815156537673,5270.688962545101
14,MPI-36,30,5068.3196220124655,5068.3196220124655,5256.691844847078
14,MPI-36,40,5053.8609806522745,5053.8609806522745,5241.695824904771
14,MPI-36,50,5038.4392324571,5038.4392324571,5225.70090271818
14,MPI-36,60,5022.054377426942,5022.054377426942,5208.707078287307
14,MPI-36,70,5004.706415561801,5004.706415561801,5190.714351612149
14,MPI-36,80,4986.3953468616755,4986.3953468616755,5171.722722692708
14,MPI-36,90,4967.121171326567,4967.121171326567,5151.732191528984
14,MPI-36,100,4946.883888956474,4946.883888956474,5130.742758120975
14,MPI-36,110,4925.683499751399,4925.683499751399,5108.7544224686835
14,MPI-36,120,4903.520003711339,4903.520003711339,5085.767184572108
14,MPI-36,130,4880.393400836296,4880.393400836296,5061.781044431249
14,MPI-36,140,4856.303691126269,4856.303691126269,5036.796002046107
14,MPI-36,150,4831.250874581259,4831.250874581259,5010.812057416681
14,MPI-36,160,4805.234951201265,4805.234951201265,4983.829210542971
